     time (s)       traj1:dt1e-7     traj2:dt1e-7     traj3:dt1e-8    traj4:dt1e-8
   5.9400000e-04   2.7988581e+02   2.6675449e+02   2.7828302e+02   2.9038782e+02
   5.9600000e-04   2.7890375e+02   2.6675449e+02   2.7544340e+02   2.9038782e+02
   5.9800000e-04   2.7792170e+02   2.6675449e+02   2.7544340e+02   2.8942308e+02
   6.0000000e-04   2.7497553e+02   2.6405090e+02   2.7544340e+02   2.8845833e+02
   6.0200000e-04   2.7399347e+02   2.6405090e+02   2.7544340e+02   2.8556410e+02
   6.0400000e-04   2.7399347e+02   2.6314970e+02   2.7544340e+02   2.8556410e+02
   6.0600000e-04   2.7399347e+02   2.6314970e+02   2.7544340e+02   2.8459936e+02
   6.0800000e-04   2.7301142e+02   2.6224850e+02   2.7449686e+02   2.8363462e+02
   6.1000000e-04   2.7202936e+02   2.6224850e+02   2.7355031e+02   2.8363462e+02
   6.1200000e-04   2.7202936e+02   2.6224850e+02   2.7165723e+02   2.8266987e+02
   6.1400000e-04   2.7006525e+02   2.6134731e+02   2.7071069e+02   2.8074038e+02
   6.1600000e-04   2.7006525e+02   2.6134731e+02   2.7071069e+02   2.8074038e+02
   6.1800000e-04   2.6908320e+02   2.6044611e+02   2.6787107e+02   2.8074038e+02
   6.2000000e-04   2.6810114e+02   2.5954491e+02   2.6787107e+02   2.8074038e+02
   6.2200000e-04   2.6711909e+02   2.5594012e+02   2.6597799e+02   2.8074038e+02
   6.2400000e-04   2.6711909e+02   2.5594012e+02   2.6503145e+02   2.8170513e+02
   6.2600000e-04   2.6613703e+02   2.5594012e+02   2.6408491e+02   2.8074038e+02
   6.2800000e-04   2.6515498e+02   2.5594012e+02   2.6408491e+02   2.8074038e+02
   6.3000000e-04   2.6417292e+02   2.5503892e+02   2.6313836e+02   2.7881090e+02
   6.3200000e-04   2.6417292e+02   2.5413772e+02   2.6124528e+02   2.7784615e+02
   6.3400000e-04   2.6319086e+02   2.5413772e+02   2.6124528e+02   2.7784615e+02
   6.3600000e-04   2.6319086e+02   2.5233533e+02   2.6124528e+02   2.7688141e+02
   6.3800000e-04   2.6122675e+02   2.5143413e+02   2.6124528e+02   2.7688141e+02
   6.4000000e-04   2.6024470e+02   2.4963174e+02   2.6124528e+02   2.7591667e+02
   6.4200000e-04   2.5926264e+02   2.4873054e+02   2.6029874e+02   2.7591667e+02
   6.4400000e-04   2.5926264e+02   2.4782934e+02   2.6029874e+02   2.7591667e+02
   6.4600000e-04   2.5926264e+02   2.4692814e+02   2.5935220e+02   2.7591667e+02
   6.4800000e-04   2.5828059e+02   2.4512575e+02   2.5840566e+02   2.7495192e+02
   6.5000000e-04   2.5729853e+02   2.4512575e+02   2.5556604e+02   2.7205769e+02
   6.5200000e-04   2.5729853e+02   2.4512575e+02   2.5556604e+02   2.7205769e+02
   6.5400000e-04   2.5729853e+02   2.4332335e+02   2.5556604e+02   2.6916346e+02
   6.5600000e-04   2.5828059e+02   2.4332335e+02   2.5556604e+02   2.6819872e+02
   6.5800000e-04   2.5828059e+02   2.4152096e+02   2.5461950e+02   2.6819872e+02
   6.6000000e-04   2.5828059e+02   2.4152096e+02   2.5461950e+02   2.6723397e+02
   6.6200000e-04   2.5729853e+02   2.3971856e+02   2.5367296e+02   2.6626923e+02
   6.6400000e-04   2.5631648e+02   2.3971856e+02   2.5272642e+02   2.6626923e+02
   6.6600000e-04   2.5631648e+02   2.3881737e+02   2.5272642e+02   2.6626923e+02
   6.6800000e-04   2.5729853e+02   2.3881737e+02   2.5177987e+02   2.6337500e+02
   6.7000000e-04   2.5631648e+02   2.3701497e+02   2.5177987e+02   2.6337500e+02
   6.7200000e-04   2.5631648e+02   2.3701497e+02   2.5083333e+02   2.6241026e+02
   6.7400000e-04   2.5631648e+02   2.3611377e+02   2.4988679e+02   2.6241026e+02
   6.7600000e-04   2.5631648e+02   2.3611377e+02   2.4988679e+02   2.6144551e+02
   6.7800000e-04   2.5631648e+02   2.3521257e+02   2.4988679e+02   2.6048077e+02
   6.8000000e-04   2.5631648e+02   2.3521257e+02   2.4988679e+02   2.6048077e+02
   6.8200000e-04   2.5631648e+02   2.3521257e+02   2.4988679e+02   2.6048077e+02
   6.8400000e-04   2.5533442e+02   2.3521257e+02   2.4894025e+02   2.6048077e+02
   6.8600000e-04   2.5533442e+02   2.3521257e+02   2.4988679e+02   2.6144551e+02
   6.8800000e-04   2.5435237e+02   2.3521257e+02   2.4799371e+02   2.6144551e+02
   6.9000000e-04   2.5435237e+02   2.3521257e+02   2.4704717e+02   2.6144551e+02
   6.9200000e-04   2.5337031e+02   2.3431138e+02   2.4610063e+02   2.6048077e+02
   6.9400000e-04   2.5337031e+02   2.3431138e+02   2.4515409e+02   2.6048077e+02
   6.9600000e-04   2.5337031e+02   2.3341018e+02   2.4420755e+02   2.5951603e+02
   6.9800000e-04   2.5337031e+02   2.3341018e+02   2.4420755e+02   2.5758654e+02
   7.0000000e-04   2.5238825e+02   2.3431138e+02   2.4326101e+02   2.5662179e+02
   7.0200000e-04   2.5238825e+02   2.3341018e+02   2.4042138e+02   2.5565705e+02
   7.0400000e-04   2.5042414e+02   2.3160778e+02   2.4042138e+02   2.5565705e+02
   7.0600000e-04   2.4944209e+02   2.3160778e+02   2.4042138e+02   2.5565705e+02
   7.0800000e-04   2.4846003e+02   2.3070659e+02   2.4042138e+02   2.5469231e+02
   7.1000000e-04   2.4747798e+02   2.2980539e+02   2.4042138e+02   2.5469231e+02
   7.1200000e-04   2.4551387e+02   2.2980539e+02   2.4042138e+02   2.5372756e+02
   7.1400000e-04   2.4551387e+02   2.2890419e+02   2.4042138e+02   2.5372756e+02
   7.1600000e-04   2.4551387e+02   2.2710180e+02   2.3947484e+02   2.5276282e+02
   7.1800000e-04   2.4551387e+02   2.2620060e+02   2.3947484e+02   2.5276282e+02
   7.2000000e-04   2.4551387e+02   2.2529940e+02   2.3852830e+02   2.5276282e+02
   7.2200000e-04   2.4354976e+02   2.2529940e+02   2.3852830e+02   2.5276282e+02
   7.2400000e-04   2.4354976e+02   2.2529940e+02   2.3758176e+02   2.5276282e+02
   7.2600000e-04   2.4354976e+02   2.2529940e+02   2.3758176e+02   2.5276282e+02
   7.2800000e-04   2.4354976e+02   2.2529940e+02   2.3663522e+02   2.5372756e+02
   7.3000000e-04   2.4256770e+02   2.2529940e+02   2.3379560e+02   2.5372756e+02
   7.3200000e-04   2.4060359e+02   2.2439820e+02   2.3284906e+02   2.5276282e+02
   7.3400000e-04   2.4060359e+02   2.2439820e+02   2.3284906e+02   2.5276282e+02
   7.3600000e-04   2.3863948e+02   2.2529940e+02   2.3284906e+02   2.5083333e+02
   7.3800000e-04   2.3863948e+02   2.2620060e+02   2.3284906e+02   2.5083333e+02
   7.4000000e-04   2.3863948e+02   2.2529940e+02   2.3095597e+02   2.4986859e+02
   7.4200000e-04   2.3765742e+02   2.2529940e+02   2.3000943e+02   2.4986859e+02
   7.4400000e-04   2.3863948e+02   2.2529940e+02   2.3000943e+02   2.4986859e+02
   7.4600000e-04   2.3667537e+02   2.2529940e+02   2.2906289e+02   2.4986859e+02
   7.4800000e-04   2.3667537e+02   2.2529940e+02   2.2811635e+02   2.4890385e+02
   7.5000000e-04   2.3471126e+02   2.2259581e+02   2.2716981e+02   2.4697436e+02
   7.5200000e-04   2.3471126e+02   2.2259581e+02   2.2622327e+02   2.4697436e+02
   7.5400000e-04   2.3372920e+02   2.2259581e+02   2.2527673e+02   2.4600962e+02
   7.5600000e-04   2.3372920e+02   2.2259581e+02   2.2527673e+02   2.4600962e+02
   7.5800000e-04   2.3372920e+02   2.2259581e+02   2.2527673e+02   2.4600962e+02
   7.6000000e-04   2.3176509e+02   2.2259581e+02   2.2527673e+02   2.4600962e+02
   7.6200000e-04   2.3176509e+02   2.2169461e+02   2.2527673e+02   2.4408013e+02
   7.6400000e-04   2.3078303e+02   2.2079341e+02   2.2338365e+02   2.4408013e+02
   7.6600000e-04   2.2881892e+02   2.2079341e+02   2.2243711e+02   2.4408013e+02
   7.6800000e-04   2.2881892e+02   2.2079341e+02   2.2243711e+02   2.4504487e+02
   7.7000000e-04   2.2783687e+02   2.1989222e+02   2.2243711e+02   2.4311538e+02
   7.7200000e-04   2.2685481e+02   2.1989222e+02   2.2243711e+02   2.4311538e+02
   7.7400000e-04   2.2783687e+02   2.1989222e+02   2.2243711e+02   2.4215064e+02
   7.7600000e-04   2.2783687e+02   2.1989222e+02   2.2243711e+02   2.4118590e+02
   7.7800000e-04   2.2685481e+02   2.1989222e+02   2.2243711e+02   2.4022115e+02
   7.8000000e-04   2.2685481e+02   2.1989222e+02   2.2243711e+02   2.4022115e+02
   7.8200000e-04   2.2489070e+02   2.1989222e+02   2.2149057e+02   2.3829167e+02
   7.8400000e-04   2.2390865e+02   2.1989222e+02   2.2149057e+02   2.3829167e+02
   7.8600000e-04   2.2390865e+02   2.1899102e+02   2.2149057e+02   2.3829167e+02
   7.8800000e-04   2.2390865e+02   2.1899102e+02   2.2054403e+02   2.3829167e+02
   7.9000000e-04   2.2390865e+02   2.1808982e+02   2.2054403e+02   2.3829167e+02
   7.9200000e-04   2.2292659e+02   2.1718862e+02   2.2054403e+02   2.3829167e+02
   7.9400000e-04   2.2292659e+02   2.1628743e+02   2.2054403e+02   2.3732692e+02
   7.9600000e-04   2.2194454e+02   2.1628743e+02   2.1959748e+02   2.3732692e+02
   7.9800000e-04   2.2096248e+02   2.1628743e+02   2.1959748e+02   2.3636218e+02
   8.0000000e-04   2.1998042e+02   2.1628743e+02   2.1865094e+02   2.3636218e+02
   8.0200000e-04   2.1998042e+02   2.1538623e+02   2.1770440e+02   2.3636218e+02
   8.0400000e-04   2.1998042e+02   2.1538623e+02   2.1770440e+02   2.3636218e+02
   8.0600000e-04   2.1998042e+02   2.1448503e+02   2.1770440e+02   2.3539744e+02
   8.0800000e-04   2.1998042e+02   2.1268263e+02   2.1770440e+02   2.3443269e+02
   8.1000000e-04   2.1899837e+02   2.1268263e+02   2.1770440e+02   2.3346795e+02
   8.1200000e-04   2.1801631e+02   2.1178144e+02   2.1770440e+02   2.3346795e+02
   8.1400000e-04   2.1703426e+02   2.1088024e+02   2.1770440e+02   2.3346795e+02
   8.1600000e-04   2.1605220e+02   2.1088024e+02   2.1770440e+02   2.3346795e+02
   8.1800000e-04   2.1605220e+02   2.1088024e+02   2.1675786e+02   2.3346795e+02
   8.2000000e-04   2.1507015e+02   2.1088024e+02   2.1675786e+02   2.3346795e+02
   8.2200000e-04   2.1408809e+02   2.1088024e+02   2.1675786e+02   2.3250321e+02
   8.2400000e-04   2.1408809e+02   2.0907784e+02   2.1675786e+02   2.3153846e+02
   8.2600000e-04   2.1408809e+02   2.0907784e+02   2.1675786e+02   2.2960897e+02
   8.2800000e-04   2.1310604e+02   2.0907784e+02   2.1581132e+02   2.2864423e+02
   8.3000000e-04   2.1212398e+02   2.0817665e+02   2.1581132e+02   2.2864423e+02
   8.3200000e-04   2.1114192e+02   2.0727545e+02   2.1581132e+02   2.2575000e+02
   8.3400000e-04   2.1015987e+02   2.0727545e+02   2.1581132e+02   2.2478526e+02
   8.3600000e-04   2.0917781e+02   2.0727545e+02   2.1581132e+02   2.2285577e+02
   8.3800000e-04   2.0917781e+02   2.0727545e+02   2.1581132e+02   2.2189103e+02
   8.4000000e-04   2.0917781e+02   2.0637425e+02   2.1581132e+02   2.2092628e+02
   8.4200000e-04   2.0819576e+02   2.0637425e+02   2.1581132e+02   2.1996154e+02
   8.4400000e-04   2.0721370e+02   2.0637425e+02   2.1297170e+02   2.1996154e+02
   8.4600000e-04   2.0721370e+02   2.0637425e+02   2.1297170e+02   2.1996154e+02
   8.4800000e-04   2.0623165e+02   2.0276946e+02   2.1202516e+02   2.1803205e+02
   8.5000000e-04   2.0623165e+02   2.0276946e+02   2.1202516e+02   2.1803205e+02
   8.5200000e-04   2.0623165e+02   2.0186826e+02   2.1107862e+02   2.1803205e+02
   8.5400000e-04   2.0524959e+02   2.0276946e+02   2.1013208e+02   2.1513782e+02
   8.5600000e-04   2.0524959e+02   2.0096707e+02   2.0918553e+02   2.1513782e+02
   8.5800000e-04   2.0524959e+02   2.0006587e+02   2.0823899e+02   2.1224359e+02
   8.6000000e-04   2.0524959e+02   2.0006587e+02   2.0634591e+02   2.1127885e+02
   8.6200000e-04   2.0426754e+02   2.0006587e+02   2.0634591e+02   2.1127885e+02
   8.6400000e-04   2.0426754e+02   2.0006587e+02   2.0634591e+02   2.1127885e+02
   8.6600000e-04   2.0328548e+02   2.0006587e+02   2.0539937e+02   2.1127885e+02
   8.6800000e-04   2.0328548e+02   1.9916467e+02   2.0445283e+02   2.1127885e+02
   8.7000000e-04   2.0230343e+02   1.9736228e+02   2.0350629e+02   2.1127885e+02
   8.7200000e-04   2.0132137e+02   1.9736228e+02   2.0255975e+02   2.1127885e+02
   8.7400000e-04   2.0132137e+02   1.9736228e+02   2.0161321e+02   2.1127885e+02
   8.7600000e-04   1.9837520e+02   1.9555988e+02   2.0161321e+02   2.1127885e+02
   8.7800000e-04   1.9837520e+02   1.9555988e+02   2.0161321e+02   2.1127885e+02
   8.8000000e-04   1.9837520e+02   1.9555988e+02   2.0161321e+02   2.1127885e+02
   8.8200000e-04   1.9837520e+02   1.9555988e+02   2.0066667e+02   2.1031410e+02
   8.8400000e-04   1.9837520e+02   1.9465868e+02   1.9972013e+02   2.0934936e+02
   8.8600000e-04   1.9837520e+02   1.9555988e+02   1.9972013e+02   2.0934936e+02
   8.8800000e-04   1.9837520e+02   1.9465868e+02   1.9782704e+02   2.0838462e+02
   8.9000000e-04   1.9641109e+02   1.9465868e+02   1.9782704e+02   2.0838462e+02
   8.9200000e-04   1.9641109e+02   1.9375749e+02   1.9593396e+02   2.0645513e+02
   8.9400000e-04   1.9641109e+02   1.9285629e+02   1.9593396e+02   2.0452564e+02
   8.9600000e-04   1.9542904e+02   1.9015269e+02   1.9593396e+02   2.0356090e+02
   8.9800000e-04   1.9542904e+02   1.9015269e+02   1.9593396e+02   2.0163141e+02
   9.0000000e-04   1.9444698e+02   1.9015269e+02   1.9404088e+02   2.0163141e+02
   9.0200000e-04   1.9444698e+02   1.9015269e+02   1.9309434e+02   2.0163141e+02
   9.0400000e-04   1.9346493e+02   1.9015269e+02   1.9309434e+02   2.0163141e+02
   9.0600000e-04   1.9346493e+02   1.8835030e+02   1.9309434e+02   2.0163141e+02
   9.0800000e-04   1.9248287e+02   1.8835030e+02   1.9214780e+02   2.0163141e+02
   9.1000000e-04   1.9150082e+02   1.8925150e+02   1.9214780e+02   2.0163141e+02
   9.1200000e-04   1.9150082e+02   1.8835030e+02   1.9025472e+02   2.0066667e+02
   9.1400000e-04   1.9150082e+02   1.8744910e+02   1.8930818e+02   2.0066667e+02
   9.1600000e-04   1.9051876e+02   1.8654790e+02   1.8930818e+02   2.0066667e+02
   9.1800000e-04   1.8855465e+02   1.8474551e+02   1.8646855e+02   2.0066667e+02
   9.2000000e-04   1.8659054e+02   1.8204192e+02   1.8646855e+02   2.0066667e+02
   9.2200000e-04   1.8560848e+02   1.8114072e+02   1.8646855e+02   2.0163141e+02
   9.2400000e-04   1.8462643e+02   1.8023952e+02   1.8646855e+02   1.9970192e+02
   9.2600000e-04   1.8462643e+02   1.7843713e+02   1.8646855e+02   1.9970192e+02
   9.2800000e-04   1.8462643e+02   1.7843713e+02   1.8646855e+02   1.9970192e+02
   9.3000000e-04   1.8462643e+02   1.7753593e+02   1.8646855e+02   2.0066667e+02
   9.3200000e-04   1.8560848e+02   1.7753593e+02   1.8552201e+02   2.0066667e+02
   9.3400000e-04   1.8462643e+02   1.7753593e+02   1.8552201e+02   1.9873718e+02
   9.3600000e-04   1.8462643e+02   1.7843713e+02   1.8552201e+02   1.9777244e+02
   9.3800000e-04   1.8462643e+02   1.7843713e+02   1.8552201e+02   1.9777244e+02
   9.4000000e-04   1.8462643e+02   1.7843713e+02   1.8552201e+02   1.9680769e+02
   9.4200000e-04   1.8462643e+02   1.7753593e+02   1.8457547e+02   1.9584295e+02
   9.4400000e-04   1.8462643e+02   1.7753593e+02   1.8457547e+02   1.9487821e+02
   9.4600000e-04   1.8462643e+02   1.7753593e+02   1.8362893e+02   1.9391346e+02
   9.4800000e-04   1.8462643e+02   1.7753593e+02   1.8268239e+02   1.9391346e+02
   9.5000000e-04   1.8462643e+02   1.7663473e+02   1.8268239e+02   1.9294872e+02
   9.5200000e-04   1.8266232e+02   1.7663473e+02   1.8268239e+02   1.9294872e+02
   9.5400000e-04   1.8266232e+02   1.7663473e+02   1.8268239e+02   1.9294872e+02
   9.5600000e-04   1.8266232e+02   1.7663473e+02   1.8268239e+02   1.9294872e+02
   9.5800000e-04   1.8266232e+02   1.7483234e+02   1.8268239e+02   1.9294872e+02
   9.6000000e-04   1.8266232e+02   1.7483234e+02   1.8268239e+02   1.9198397e+02
   9.6200000e-04   1.8168026e+02   1.7302994e+02   1.8268239e+02   1.9101923e+02
   9.6400000e-04   1.7971615e+02   1.7302994e+02   1.8268239e+02   1.9101923e+02
   9.6600000e-04   1.7971615e+02   1.7302994e+02   1.8268239e+02   1.9005449e+02
   9.6800000e-04   1.7971615e+02   1.7212874e+02   1.8268239e+02   1.8908974e+02
   9.7000000e-04   1.7873409e+02   1.7122754e+02   1.8268239e+02   1.8908974e+02
   9.7200000e-04   1.7873409e+02   1.7032635e+02   1.8268239e+02   1.8908974e+02
   9.7400000e-04   1.7873409e+02   1.7032635e+02   1.8268239e+02   1.8908974e+02
   9.7600000e-04   1.7873409e+02   1.7032635e+02   1.8268239e+02   1.8812500e+02
   9.7800000e-04   1.7873409e+02   1.7032635e+02   1.8173585e+02   1.8716026e+02
   9.8000000e-04   1.7873409e+02   1.7032635e+02   1.8173585e+02   1.8716026e+02
   9.8200000e-04   1.7578793e+02   1.6942515e+02   1.8173585e+02   1.8716026e+02
   9.8400000e-04   1.7480587e+02   1.6672156e+02   1.8173585e+02   1.8716026e+02
   9.8600000e-04   1.7480587e+02   1.6672156e+02   1.8078931e+02   1.8716026e+02
   9.8800000e-04   1.7480587e+02   1.6582036e+02   1.8173585e+02   1.8716026e+02
   9.9000000e-04   1.7480587e+02   1.6582036e+02   1.7889623e+02   1.8716026e+02
   9.9200000e-04   1.7578793e+02   1.6491916e+02   1.7889623e+02   1.8619551e+02
   9.9400000e-04   1.7480587e+02   1.6491916e+02   1.7889623e+02   1.8523077e+02
   9.9600000e-04   1.7480587e+02   1.6401796e+02   1.7794969e+02   1.8523077e+02
   9.9800000e-04   1.7480587e+02   1.6401796e+02   1.7700314e+02   1.8330128e+02
   1.0000000e-03   1.7480587e+02   1.6311677e+02   1.7605660e+02   1.8233654e+02
   1.0020000e-03   1.7480587e+02   1.6311677e+02   1.7511006e+02   1.8233654e+02
   1.0040000e-03   1.7480587e+02   1.6311677e+02   1.7605660e+02   1.8233654e+02
   1.0060000e-03   1.7480587e+02   1.6221557e+02   1.7511006e+02   1.8233654e+02
   1.0080000e-03   1.7480587e+02   1.6221557e+02   1.7321698e+02   1.8233654e+02
   1.0100000e-03   1.7480587e+02   1.6131437e+02   1.7321698e+02   1.8233654e+02
   1.0120000e-03   1.7480587e+02   1.6221557e+02   1.7321698e+02   1.8233654e+02
   1.0140000e-03   1.7284176e+02   1.6221557e+02   1.7132390e+02   1.8233654e+02
   1.0160000e-03   1.7284176e+02   1.6221557e+02   1.7132390e+02   1.8233654e+02
   1.0180000e-03   1.7284176e+02   1.6221557e+02   1.7227044e+02   1.8233654e+02
   1.0200000e-03   1.7284176e+02   1.6041317e+02   1.7321698e+02   1.8137179e+02
   1.0220000e-03   1.7284176e+02   1.5951198e+02   1.7227044e+02   1.8040705e+02
   1.0240000e-03   1.7185971e+02   1.5951198e+02   1.7132390e+02   1.8040705e+02
   1.0260000e-03   1.7087765e+02   1.5951198e+02   1.7132390e+02   1.8040705e+02
   1.0280000e-03   1.6989560e+02   1.5861078e+02   1.7132390e+02   1.8040705e+02
   1.0300000e-03   1.6891354e+02   1.5861078e+02   1.7132390e+02   1.7944231e+02
   1.0320000e-03   1.6891354e+02   1.5861078e+02   1.6943082e+02   1.7847756e+02
   1.0340000e-03   1.6891354e+02   1.5861078e+02   1.6943082e+02   1.7847756e+02
   1.0360000e-03   1.6891354e+02   1.5770958e+02   1.6943082e+02   1.7847756e+02
   1.0380000e-03   1.6891354e+02   1.5770958e+02   1.6943082e+02   1.7751282e+02
   1.0400000e-03   1.6891354e+02   1.5590719e+02   1.6848428e+02   1.7654808e+02
   1.0420000e-03   1.6891354e+02   1.5500599e+02   1.6659119e+02   1.7654808e+02
   1.0440000e-03   1.6793148e+02   1.5500599e+02   1.6659119e+02   1.7654808e+02
   1.0460000e-03   1.6793148e+02   1.5500599e+02   1.6659119e+02   1.7558333e+02
   1.0480000e-03   1.6694943e+02   1.5590719e+02   1.6659119e+02   1.7461859e+02
   1.0500000e-03   1.6694943e+02   1.5590719e+02   1.6564465e+02   1.7461859e+02
   1.0520000e-03   1.6694943e+02   1.5680838e+02   1.6280503e+02   1.7461859e+02
   1.0540000e-03   1.6694943e+02   1.5590719e+02   1.6280503e+02   1.7461859e+02
   1.0560000e-03   1.6694943e+02   1.5590719e+02   1.6280503e+02   1.7461859e+02
   1.0580000e-03   1.6694943e+02   1.5590719e+02   1.6280503e+02   1.7461859e+02
   1.0600000e-03   1.6694943e+02   1.5500599e+02   1.6185849e+02   1.7461859e+02
   1.0620000e-03   1.6793148e+02   1.5500599e+02   1.6185849e+02   1.7268910e+02
   1.0640000e-03   1.6793148e+02   1.5500599e+02   1.6185849e+02   1.7268910e+02
   1.0660000e-03   1.6694943e+02   1.5500599e+02   1.6091195e+02   1.7268910e+02
   1.0680000e-03   1.6596737e+02   1.5500599e+02   1.6091195e+02   1.7268910e+02
   1.0700000e-03   1.6596737e+02   1.5410479e+02   1.5996541e+02   1.7268910e+02
   1.0720000e-03   1.6596737e+02   1.5410479e+02   1.5996541e+02   1.7268910e+02
   1.0740000e-03   1.6596737e+02   1.5410479e+02   1.5996541e+02   1.7172436e+02
   1.0760000e-03   1.6596737e+02   1.5320359e+02   1.5996541e+02   1.7075962e+02
   1.0780000e-03   1.6596737e+02   1.5320359e+02   1.5996541e+02   1.7075962e+02
   1.0800000e-03   1.6596737e+02   1.5320359e+02   1.5901887e+02   1.7075962e+02
   1.0820000e-03   1.6596737e+02   1.5230240e+02   1.5901887e+02   1.7075962e+02
   1.0840000e-03   1.6498532e+02   1.5140120e+02   1.5901887e+02   1.7075962e+02
   1.0860000e-03   1.6400326e+02   1.5140120e+02   1.5901887e+02   1.7075962e+02
   1.0880000e-03   1.6400326e+02   1.5140120e+02   1.5901887e+02   1.6979487e+02
   1.0900000e-03   1.6400326e+02   1.5140120e+02   1.5901887e+02   1.7075962e+02
   1.0920000e-03   1.6400326e+02   1.5140120e+02   1.5901887e+02   1.7075962e+02
   1.0940000e-03   1.6302121e+02   1.5140120e+02   1.5901887e+02   1.7075962e+02
   1.0960000e-03   1.6203915e+02   1.5050000e+02   1.5901887e+02   1.7075962e+02
   1.0980000e-03   1.6203915e+02   1.5050000e+02   1.5901887e+02   1.7075962e+02
   1.1000000e-03   1.6203915e+02   1.5050000e+02   1.5901887e+02   1.6979487e+02
   1.1020000e-03   1.6203915e+02   1.5050000e+02   1.5901887e+02   1.6883013e+02
   1.1040000e-03   1.6007504e+02   1.5050000e+02   1.5901887e+02   1.6690064e+02
   1.1060000e-03   1.6007504e+02   1.5050000e+02   1.5901887e+02   1.6593590e+02
   1.1080000e-03   1.6007504e+02   1.5050000e+02   1.5901887e+02   1.6593590e+02
