time (s)        Na         STDEV
   2.0120000e-06   2.1886076e+01   4.4692320e+00
   2.0125000e-06   2.1873418e+01   4.4674523e+00
   2.0130000e-06   2.1873418e+01   4.4674523e+00
   2.0135000e-06   2.1873418e+01   4.4674523e+00
   2.0140000e-06   2.1873418e+01   4.4674523e+00
   2.0145000e-06   2.1860759e+01   4.4627638e+00
   2.0150000e-06   2.1860759e+01   4.4627638e+00
   2.0155000e-06   2.1848101e+01   4.4609089e+00
   2.0160000e-06   2.1848101e+01   4.4609089e+00
   2.0165000e-06   2.1848101e+01   4.4609089e+00
   2.0170000e-06   2.1848101e+01   4.4609089e+00
   2.0175000e-06   2.1835443e+01   4.4618910e+00
   2.0180000e-06   2.1835443e+01   4.4618910e+00
   2.0185000e-06   2.1835443e+01   4.4618910e+00
   2.0190000e-06   2.1835443e+01   4.4618910e+00
   2.0195000e-06   2.1835443e+01   4.4618910e+00
   2.0200000e-06   2.1822785e+01   4.4426820e+00
   2.0205000e-06   2.1810127e+01   4.4407090e+00
   2.0210000e-06   2.1810127e+01   4.4407090e+00
   2.0215000e-06   2.1784810e+01   4.4424262e+00
   2.0220000e-06   2.1784810e+01   4.4424262e+00
   2.0225000e-06   2.1772152e+01   4.4200863e+00
   2.0230000e-06   2.1759494e+01   4.4295488e+00
   2.0235000e-06   2.1759494e+01   4.4295488e+00
   2.0240000e-06   2.1759494e+01   4.4295488e+00
   2.0245000e-06   2.1746835e+01   4.4128843e+00
   2.0250000e-06   2.1734177e+01   4.4135829e+00
   2.0255000e-06   2.1721519e+01   4.4258469e+00
   2.0260000e-06   2.1708861e+01   4.4061493e+00
   2.0265000e-06   2.1696203e+01   4.4096469e+00
   2.0270000e-06   2.1696203e+01   4.4096469e+00
   2.0275000e-06   2.1683544e+01   4.3956398e+00
   2.0280000e-06   2.1658228e+01   4.4257002e+00
   2.0285000e-06   2.1632911e+01   4.4236463e+00
   2.0290000e-06   2.1632911e+01   4.4236463e+00
   2.0295000e-06   2.1620253e+01   4.4182135e+00
   2.0300000e-06   2.1607595e+01   4.4011004e+00
   2.0305000e-06   2.1594937e+01   4.4333208e+00
   2.0310000e-06   2.1594937e+01   4.4333208e+00
   2.0315000e-06   2.1594937e+01   4.4333208e+00
   2.0320000e-06   2.1594937e+01   4.4333208e+00
   2.0325000e-06   2.1594937e+01   4.4333208e+00
   2.0330000e-06   2.1594937e+01   4.4333208e+00
   2.0335000e-06   2.1582278e+01   4.4422436e+00
   2.0340000e-06   2.1582278e+01   4.4422436e+00
   2.0345000e-06   2.1582278e+01   4.4422436e+00
   2.0350000e-06   2.1569620e+01   4.4626184e+00
   2.0355000e-06   2.1556962e+01   4.4800035e+00
   2.0360000e-06   2.1556962e+01   4.4800035e+00
   2.0365000e-06   2.1544304e+01   4.4744215e+00
   2.0370000e-06   2.1531646e+01   4.4859766e+00
   2.0375000e-06   2.1518987e+01   4.4688688e+00
   2.0380000e-06   2.1506329e+01   4.4717731e+00
   2.0385000e-06   2.1506329e+01   4.4717731e+00
   2.0390000e-06   2.1493671e+01   4.4717731e+00
   2.0395000e-06   2.1468354e+01   4.4573059e+00
   2.0400000e-06   2.1468354e+01   4.4573059e+00
   2.0405000e-06   2.1468354e+01   4.4573059e+00
   2.0410000e-06   2.1455696e+01   4.4485592e+00
   2.0415000e-06   2.1443038e+01   4.4426454e+00
   2.0420000e-06   2.1443038e+01   4.4426454e+00
   2.0425000e-06   2.1430380e+01   4.4539914e+00
   2.0430000e-06   2.1430380e+01   4.4539914e+00
   2.0435000e-06   2.1430380e+01   4.4539914e+00
   2.0440000e-06   2.1417722e+01   4.4508933e+00
   2.0445000e-06   2.1417722e+01   4.4508933e+00
   2.0450000e-06   2.1367089e+01   4.4352239e+00
   2.0455000e-06   2.1354430e+01   4.4405993e+00
   2.0460000e-06   2.1354430e+01   4.4405993e+00
   2.0465000e-06   2.1329114e+01   4.4541007e+00
   2.0470000e-06   2.1329114e+01   4.4541007e+00
   2.0475000e-06   2.1316456e+01   4.4507110e+00
   2.0480000e-06   2.1303797e+01   4.4472822e+00
   2.0485000e-06   2.1303797e+01   4.4472822e+00
   2.0490000e-06   2.1278481e+01   4.4287427e+00
   2.0495000e-06   2.1265823e+01   4.4106772e+00
   2.0500000e-06   2.1253165e+01   4.4070699e+00
   2.0505000e-06   2.1253165e+01   4.4070699e+00
   2.0510000e-06   2.1253165e+01   4.4070699e+00
   2.0515000e-06   2.1253165e+01   4.4070699e+00
   2.0520000e-06   2.1240506e+01   4.4063334e+00
   2.0525000e-06   2.1215190e+01   4.4221786e+00
   2.0530000e-06   2.1215190e+01   4.4221786e+00
   2.0535000e-06   2.1202532e+01   4.4271301e+00
   2.0540000e-06   2.1202532e+01   4.4271301e+00
   2.0545000e-06   2.1202532e+01   4.4271301e+00
   2.0550000e-06   2.1189873e+01   4.4233528e+00
   2.0555000e-06   2.1177215e+01   4.4108244e+00
   2.0560000e-06   2.1164557e+01   4.3894699e+00
   2.0565000e-06   2.1151899e+01   4.3884715e+00
   2.0570000e-06   2.1151899e+01   4.3884715e+00
   2.0575000e-06   2.1151899e+01   4.3884715e+00
   2.0580000e-06   2.1139241e+01   4.3815879e+00
   2.0585000e-06   2.1126582e+01   4.3805136e+00
   2.0590000e-06   2.1126582e+01   4.3805136e+00
   2.0595000e-06   2.1101266e+01   4.3782532e+00
   2.0600000e-06   2.1101266e+01   4.3782532e+00
   2.0605000e-06   2.1088608e+01   4.3799949e+00
   2.0610000e-06   2.1075949e+01   4.3787721e+00
   2.0615000e-06   2.1075949e+01   4.3787721e+00
   2.0620000e-06   2.1075949e+01   4.3787721e+00
   2.0625000e-06   2.1063291e+01   4.3804395e+00
   2.0630000e-06   2.1063291e+01   4.3804395e+00
   2.0635000e-06   2.1025316e+01   4.3529380e+00
   2.0640000e-06   2.1025316e+01   4.3529380e+00
   2.0645000e-06   2.1012658e+01   4.3632900e+00
   2.0650000e-06   2.1000000e+01   4.3706480e+00
   2.0655000e-06   2.1000000e+01   4.3706480e+00
   2.0660000e-06   2.1000000e+01   4.3706480e+00
   2.0665000e-06   2.1000000e+01   4.3706480e+00
   2.0670000e-06   2.0987342e+01   4.3662272e+00
   2.0675000e-06   2.0987342e+01   4.3662272e+00
   2.0680000e-06   2.0987342e+01   4.3662272e+00
   2.0685000e-06   2.0962025e+01   4.3602018e+00
   2.0690000e-06   2.0936709e+01   4.3687168e+00
   2.0695000e-06   2.0911392e+01   4.3682710e+00
   2.0700000e-06   2.0911392e+01   4.3682710e+00
   2.0705000e-06   2.0911392e+01   4.3682710e+00
   2.0710000e-06   2.0886076e+01   4.3706109e+00
   2.0715000e-06   2.0886076e+01   4.3706109e+00
   2.0720000e-06   2.0873418e+01   4.3717247e+00
   2.0725000e-06   2.0860759e+01   4.3728011e+00
   2.0730000e-06   2.0860759e+01   4.3728011e+00
   2.0735000e-06   2.0860759e+01   4.3728011e+00
   2.0740000e-06   2.0860759e+01   4.3728011e+00
   2.0745000e-06   2.0860759e+01   4.3728011e+00
   2.0750000e-06   2.0848101e+01   4.3679738e+00
   2.0755000e-06   2.0848101e+01   4.3679738e+00
   2.0760000e-06   2.0822785e+01   4.3875099e+00
   2.0765000e-06   2.0822785e+01   4.3875099e+00
   2.0770000e-06   2.0822785e+01   4.3875099e+00
   2.0775000e-06   2.0810127e+01   4.3738030e+00
   2.0780000e-06   2.0797468e+01   4.3746934e+00
   2.0785000e-06   2.0772152e+01   4.3939042e+00
   2.0790000e-06   2.0759494e+01   4.3946797e+00
   2.0795000e-06   2.0746835e+01   4.3837355e+00
   2.0800000e-06   2.0721519e+01   4.3996990e+00
   2.0805000e-06   2.0721519e+01   4.3996990e+00
   2.0810000e-06   2.0721519e+01   4.3996990e+00
   2.0815000e-06   2.0696203e+01   4.3863262e+00
   2.0820000e-06   2.0696203e+01   4.3863262e+00
   2.0825000e-06   2.0683544e+01   4.3868811e+00
   2.0830000e-06   2.0658228e+01   4.3820323e+00
   2.0835000e-06   2.0645570e+01   4.3795503e+00
   2.0840000e-06   2.0620253e+01   4.3803284e+00
   2.0845000e-06   2.0620253e+01   4.3803284e+00
   2.0850000e-06   2.0620253e+01   4.3803284e+00
   2.0855000e-06   2.0620253e+01   4.3803284e+00
   2.0860000e-06   2.0594937e+01   4.3515956e+00
   2.0865000e-06   2.0594937e+01   4.3515956e+00
   2.0870000e-06   2.0582278e+01   4.3459607e+00
   2.0875000e-06   2.0582278e+01   4.3459607e+00
   2.0880000e-06   2.0582278e+01   4.3459607e+00
   2.0885000e-06   2.0569620e+01   4.3432339e+00
   2.0890000e-06   2.0569620e+01   4.3432339e+00
   2.0895000e-06   2.0556962e+01   4.3345565e+00
   2.0900000e-06   2.0556962e+01   4.3345565e+00
   2.0905000e-06   2.0556962e+01   4.3345565e+00
   2.0910000e-06   2.0544304e+01   4.3376629e+00
   2.0915000e-06   2.0518987e+01   4.3526024e+00
   2.0920000e-06   2.0506329e+01   4.3585266e+00
   2.0925000e-06   2.0506329e+01   4.3585266e+00
   2.0930000e-06   2.0481013e+01   4.3467074e+00
   2.0935000e-06   2.0468354e+01   4.3377752e+00
   2.0940000e-06   2.0455696e+01   4.3583032e+00
   2.0945000e-06   2.0443038e+01   4.3581543e+00
   2.0950000e-06   2.0430380e+01   4.3609089e+00
   2.0955000e-06   2.0430380e+01   4.3609089e+00
   2.0960000e-06   2.0430380e+01   4.3609089e+00
   2.0965000e-06   2.0430380e+01   4.3609089e+00
   2.0970000e-06   2.0417722e+01   4.3548016e+00
   2.0975000e-06   2.0392405e+01   4.3718732e+00
   2.0980000e-06   2.0392405e+01   4.3718732e+00
   2.0985000e-06   2.0392405e+01   4.3718732e+00
   2.0990000e-06   2.0379747e+01   4.3774006e+00
   2.0995000e-06   2.0379747e+01   4.3774006e+00
   2.1000000e-06   2.0367089e+01   4.3974853e+00
   2.1005000e-06   2.0367089e+01   4.3974853e+00
   2.1010000e-06   2.0367089e+01   4.3974853e+00
   2.1015000e-06   2.0367089e+01   4.3974853e+00
   2.1020000e-06   2.0367089e+01   4.3974853e+00
   2.1025000e-06   2.0354430e+01   4.3912441e+00
   2.1030000e-06   2.0316456e+01   4.3956398e+00
   2.1035000e-06   2.0316456e+01   4.3956398e+00
   2.1040000e-06   2.0303797e+01   4.3980020e+00
   2.1045000e-06   2.0303797e+01   4.3980020e+00
   2.1050000e-06   2.0291139e+01   4.4090580e+00
   2.1055000e-06   2.0278481e+01   4.3909485e+00
   2.1060000e-06   2.0240506e+01   4.3624716e+00
   2.1065000e-06   2.0240506e+01   4.3624716e+00
   2.1070000e-06   2.0240506e+01   4.3624716e+00
   2.1075000e-06   2.0240506e+01   4.3624716e+00
   2.1080000e-06   2.0240506e+01   4.3624716e+00
   2.1085000e-06   2.0240506e+01   4.3624716e+00
   2.1090000e-06   2.0240506e+01   4.3624716e+00
   2.1095000e-06   2.0215190e+01   4.3461474e+00
   2.1100000e-06   2.0202532e+01   4.3305112e+00
   2.1105000e-06   2.0202532e+01   4.3305112e+00
   2.1110000e-06   2.0189873e+01   4.3236854e+00
   2.1115000e-06   2.0164557e+01   4.3276996e+00
   2.1120000e-06   2.0164557e+01   4.3276996e+00
   2.1125000e-06   2.0164557e+01   4.3276996e+00
   2.1130000e-06   2.0164557e+01   4.3276996e+00
   2.1135000e-06   2.0164557e+01   4.3276996e+00
   2.1140000e-06   2.0164557e+01   4.3276996e+00
   2.1145000e-06   2.0164557e+01   4.3276996e+00
   2.1150000e-06   2.0164557e+01   4.3276996e+00
   2.1155000e-06   2.0164557e+01   4.3276996e+00
   2.1160000e-06   2.0164557e+01   4.3276996e+00
   2.1165000e-06   2.0164557e+01   4.3276996e+00
   2.1170000e-06   2.0164557e+01   4.3276996e+00
   2.1175000e-06   2.0126582e+01   4.3245486e+00
   2.1180000e-06   2.0101266e+01   4.3488723e+00
   2.1185000e-06   2.0088608e+01   4.3447282e+00
   2.1190000e-06   2.0088608e+01   4.3447282e+00
   2.1195000e-06   2.0063291e+01   4.3745821e+00
   2.1200000e-06   2.0063291e+01   4.3745821e+00
   2.1205000e-06   2.0063291e+01   4.3745821e+00
   2.1210000e-06   2.0050633e+01   4.3732835e+00
   2.1215000e-06   2.0050633e+01   4.3732835e+00
   2.1220000e-06   2.0050633e+01   4.3732835e+00
   2.1225000e-06   2.0050633e+01   4.3732835e+00
   2.1230000e-06   2.0025316e+01   4.3881387e+00
   2.1235000e-06   2.0025316e+01   4.3881387e+00
   2.1240000e-06   2.0025316e+01   4.3881387e+00
   2.1245000e-06   2.0025316e+01   4.3881387e+00
   2.1250000e-06   2.0025316e+01   4.3881387e+00
   2.1255000e-06   2.0025316e+01   4.3881387e+00
   2.1260000e-06   2.0025316e+01   4.3881387e+00
   2.1265000e-06   2.0012658e+01   4.3925744e+00
   2.1270000e-06   2.0012658e+01   4.3925744e+00
   2.1275000e-06   2.0012658e+01   4.3925744e+00
   2.1280000e-06   2.0012658e+01   4.3925744e+00
   2.1285000e-06   2.0012658e+01   4.3925744e+00
   2.1290000e-06   2.0012658e+01   4.3925744e+00
   2.1295000e-06   1.9987342e+01   4.3691625e+00
   2.1300000e-06   1.9987342e+01   4.3691625e+00
   2.1305000e-06   1.9949367e+01   4.3791427e+00
   2.1310000e-06   1.9949367e+01   4.3791427e+00
   2.1315000e-06   1.9936709e+01   4.3892111e+00
   2.1320000e-06   1.9936709e+01   4.3892111e+00
   2.1325000e-06   1.9936709e+01   4.3892111e+00
   2.1330000e-06   1.9924051e+01   4.3963043e+00
   2.1335000e-06   1.9924051e+01   4.3963043e+00
   2.1340000e-06   1.9924051e+01   4.3963043e+00
   2.1345000e-06   1.9911392e+01   4.4091684e+00
   2.1350000e-06   1.9886076e+01   4.4346750e+00
   2.1355000e-06   1.9886076e+01   4.4346750e+00
   2.1360000e-06   1.9886076e+01   4.4346750e+00
   2.1365000e-06   1.9886076e+01   4.4346750e+00
   2.1370000e-06   1.9886076e+01   4.4346750e+00
   2.1375000e-06   1.9886076e+01   4.4346750e+00
   2.1380000e-06   1.9860759e+01   4.4281563e+00
   2.1385000e-06   1.9860759e+01   4.4281563e+00
   2.1390000e-06   1.9860759e+01   4.4281563e+00
   2.1395000e-06   1.9860759e+01   4.4281563e+00
   2.1400000e-06   1.9848101e+01   4.4291824e+00
   2.1405000e-06   1.9848101e+01   4.4291824e+00
   2.1410000e-06   1.9835443e+01   4.4185808e+00
   2.1415000e-06   1.9822785e+01   4.4195356e+00
   2.1420000e-06   1.9822785e+01   4.4195356e+00
   2.1425000e-06   1.9822785e+01   4.4195356e+00
   2.1430000e-06   1.9822785e+01   4.4195356e+00
   2.1435000e-06   1.9822785e+01   4.4195356e+00
   2.1440000e-06   1.9822785e+01   4.4195356e+00
   2.1445000e-06   1.9822785e+01   4.4195356e+00
   2.1450000e-06   1.9784810e+01   4.3549880e+00
   2.1455000e-06   1.9784810e+01   4.3549880e+00
   2.1460000e-06   1.9784810e+01   4.3549880e+00
   2.1465000e-06   1.9784810e+01   4.3549880e+00
   2.1470000e-06   1.9784810e+01   4.3549880e+00
   2.1475000e-06   1.9772152e+01   4.3499171e+00
   2.1480000e-06   1.9746835e+01   4.3632156e+00
   2.1485000e-06   1.9746835e+01   4.3632156e+00
   2.1490000e-06   1.9746835e+01   4.3632156e+00
   2.1495000e-06   1.9734177e+01   4.3550998e+00
   2.1500000e-06   1.9721519e+01   4.3351181e+00
   2.1505000e-06   1.9721519e+01   4.3351181e+00
   2.1510000e-06   1.9696203e+01   4.3333958e+00
   2.1515000e-06   1.9696203e+01   4.3333958e+00
   2.1520000e-06   1.9696203e+01   4.3333958e+00
   2.1525000e-06   1.9683544e+01   4.3398697e+00
   2.1530000e-06   1.9658228e+01   4.3526770e+00
   2.1535000e-06   1.9645570e+01   4.3531244e+00
   2.1540000e-06   1.9620253e+01   4.3627320e+00
   2.1545000e-06   1.9594937e+01   4.3604251e+00
   2.1550000e-06   1.9594937e+01   4.3604251e+00
   2.1555000e-06   1.9594937e+01   4.3604251e+00
   2.1560000e-06   1.9594937e+01   4.3604251e+00
   2.1565000e-06   1.9594937e+01   4.3604251e+00
   2.1570000e-06   1.9582278e+01   4.3636247e+00
   2.1575000e-06   1.9569620e+01   4.3667847e+00
   2.1580000e-06   1.9556962e+01   4.3669705e+00
   2.1585000e-06   1.9556962e+01   4.3669705e+00
   2.1590000e-06   1.9556962e+01   4.3669705e+00
   2.1595000e-06   1.9544304e+01   4.3494694e+00
   2.1600000e-06   1.9544304e+01   4.3494694e+00
   2.1605000e-06   1.9531646e+01   4.3436822e+00
   2.1610000e-06   1.9531646e+01   4.3436822e+00
   2.1615000e-06   1.9518987e+01   4.3289744e+00
   2.1620000e-06   1.9518987e+01   4.3289744e+00
   2.1625000e-06   1.9506329e+01   4.3141788e+00
   2.1630000e-06   1.9506329e+01   4.3141788e+00
   2.1635000e-06   1.9506329e+01   4.3141788e+00
   2.1640000e-06   1.9506329e+01   4.3141788e+00
   2.1645000e-06   1.9493671e+01   4.3082313e+00
   2.1650000e-06   1.9481013e+01   4.2992568e+00
   2.1655000e-06   1.9468354e+01   4.3021624e+00
   2.1660000e-06   1.9468354e+01   4.3021624e+00
   2.1665000e-06   1.9430380e+01   4.2957449e+00
   2.1670000e-06   1.9417722e+01   4.3104155e+00
   2.1675000e-06   1.9417722e+01   4.3104155e+00
   2.1680000e-06   1.9417722e+01   4.3104155e+00
   2.1685000e-06   1.9417722e+01   4.3104155e+00
   2.1690000e-06   1.9392405e+01   4.2859871e+00
   2.1695000e-06   1.9392405e+01   4.2859871e+00
   2.1700000e-06   1.9379747e+01   4.2886367e+00
   2.1705000e-06   1.9379747e+01   4.2886367e+00
   2.1710000e-06   1.9379747e+01   4.2886367e+00
   2.1715000e-06   1.9379747e+01   4.2886367e+00
   2.1720000e-06   1.9367089e+01   4.2672792e+00
   2.1725000e-06   1.9367089e+01   4.2672792e+00
   2.1730000e-06   1.9367089e+01   4.2672792e+00
   2.1735000e-06   1.9367089e+01   4.2672792e+00
   2.1740000e-06   1.9367089e+01   4.2672792e+00
   2.1745000e-06   1.9354430e+01   4.2728660e+00
   2.1750000e-06   1.9341772e+01   4.2724102e+00
   2.1755000e-06   1.9329114e+01   4.2868957e+00
   2.1760000e-06   1.9329114e+01   4.2868957e+00
   2.1765000e-06   1.9303797e+01   4.2977467e+00
   2.1770000e-06   1.9291139e+01   4.3031053e+00
   2.1775000e-06   1.9291139e+01   4.3031053e+00
   2.1780000e-06   1.9291139e+01   4.3031053e+00
   2.1785000e-06   1.9278481e+01   4.2994833e+00
   2.1790000e-06   1.9278481e+01   4.2994833e+00
   2.1795000e-06   1.9253165e+01   4.2951026e+00
   2.1800000e-06   1.9215190e+01   4.2807586e+00
   2.1805000e-06   1.9215190e+01   4.2807586e+00
   2.1810000e-06   1.9215190e+01   4.2807586e+00
   2.1815000e-06   1.9202532e+01   4.2858735e+00
   2.1820000e-06   1.9202532e+01   4.2858735e+00
   2.1825000e-06   1.9202532e+01   4.2858735e+00
   2.1830000e-06   1.9202532e+01   4.2858735e+00
   2.1835000e-06   1.9202532e+01   4.2858735e+00
   2.1840000e-06   1.9202532e+01   4.2858735e+00
   2.1845000e-06   1.9189873e+01   4.2819716e+00
   2.1850000e-06   1.9189873e+01   4.2819716e+00
   2.1855000e-06   1.9177215e+01   4.2840177e+00
   2.1860000e-06   1.9164557e+01   4.3069127e+00
   2.1865000e-06   1.9164557e+01   4.3069127e+00
   2.1870000e-06   1.9151899e+01   4.2939690e+00
   2.1875000e-06   1.9151899e+01   4.2939690e+00
   2.1880000e-06   1.9139241e+01   4.2869336e+00
   2.1885000e-06   1.9139241e+01   4.2869336e+00
   2.1890000e-06   1.9139241e+01   4.2869336e+00
   2.1895000e-06   1.9139241e+01   4.2869336e+00
   2.1900000e-06   1.9139241e+01   4.2869336e+00
   2.1905000e-06   1.9126582e+01   4.2858356e+00
   2.1910000e-06   1.9126582e+01   4.2858356e+00
   2.1915000e-06   1.9126582e+01   4.2858356e+00
   2.1920000e-06   1.9101266e+01   4.2805312e+00
   2.1925000e-06   1.9088608e+01   4.2972558e+00
   2.1930000e-06   1.9075949e+01   4.3138779e+00
   2.1935000e-06   1.9075949e+01   4.3138779e+00
   2.1940000e-06   1.9075949e+01   4.3138779e+00
   2.1945000e-06   1.9075949e+01   4.3138779e+00
   2.1950000e-06   1.9063291e+01   4.3185402e+00
   2.1955000e-06   1.9063291e+01   4.3185402e+00
   2.1960000e-06   1.9025316e+01   4.3263495e+00
   2.1965000e-06   1.9012658e+01   4.3160216e+00
   2.1970000e-06   1.9012658e+01   4.3160216e+00
   2.1975000e-06   1.9012658e+01   4.3160216e+00
   2.1980000e-06   1.8987342e+01   4.3219585e+00
   2.1985000e-06   1.8974684e+01   4.3293118e+00
   2.1990000e-06   1.8974684e+01   4.3293118e+00
   2.1995000e-06   1.8962025e+01   4.3366152e+00
   2.2000000e-06   1.8949367e+01   4.3527143e+00
   2.2005000e-06   1.8949367e+01   4.3527143e+00
   2.2010000e-06   1.8911392e+01   4.3653351e+00
   2.2015000e-06   1.8898734e+01   4.3753240e+00
   2.2020000e-06   1.8898734e+01   4.3753240e+00
   2.2025000e-06   1.8898734e+01   4.3753240e+00
   2.2030000e-06   1.8898734e+01   4.3753240e+00
   2.2035000e-06   1.8886076e+01   4.3823286e+00
   2.2040000e-06   1.8886076e+01   4.3823286e+00
   2.2045000e-06   1.8886076e+01   4.3823286e+00
   2.2050000e-06   1.8886076e+01   4.3823286e+00
   2.2055000e-06   1.8873418e+01   4.3951228e+00
   2.2060000e-06   1.8860759e+01   4.4020222e+00
   2.2065000e-06   1.8860759e+01   4.4020222e+00
   2.2070000e-06   1.8860759e+01   4.4020222e+00
   2.2075000e-06   1.8860759e+01   4.4020222e+00
   2.2080000e-06   1.8860759e+01   4.4020222e+00
   2.2085000e-06   1.8848101e+01   4.3943104e+00
   2.2090000e-06   1.8848101e+01   4.3943104e+00
   2.2095000e-06   1.8848101e+01   4.3943104e+00
   2.2100000e-06   1.8822785e+01   4.4020959e+00
   2.2105000e-06   1.8810127e+01   4.3884345e+00
   2.2110000e-06   1.8797468e+01   4.3980758e+00
   2.2115000e-06   1.8797468e+01   4.3980758e+00
   2.2120000e-06   1.8797468e+01   4.3980758e+00
   2.2125000e-06   1.8797468e+01   4.3980758e+00
   2.2130000e-06   1.8784810e+01   4.3960089e+00
   2.2135000e-06   1.8772152e+01   4.3968210e+00
   2.2140000e-06   1.8772152e+01   4.3968210e+00
   2.2145000e-06   1.8734177e+01   4.3314854e+00
   2.2150000e-06   1.8721519e+01   4.3291993e+00
   2.2155000e-06   1.8708861e+01   4.3357544e+00
   2.2160000e-06   1.8708861e+01   4.3357544e+00
   2.2165000e-06   1.8696203e+01   4.3511108e+00
   2.2170000e-06   1.8696203e+01   4.3511108e+00
   2.2175000e-06   1.8670886e+01   4.3492455e+00
   2.2180000e-06   1.8670886e+01   4.3492455e+00
   2.2185000e-06   1.8670886e+01   4.3492455e+00
   2.2190000e-06   1.8670886e+01   4.3492455e+00
   2.2195000e-06   1.8670886e+01   4.3492455e+00
   2.2200000e-06   1.8670886e+01   4.3492455e+00
   2.2205000e-06   1.8645570e+01   4.3531244e+00
   2.2210000e-06   1.8645570e+01   4.3531244e+00
   2.2215000e-06   1.8632911e+01   4.3299115e+00
